"VoteNumber","SenNumber","SenatorUpper","Vote","Party","GovCoalition","State","FP","Origin","Contentious","PercentYes","IndGov","VoteType","Content","Round"
2007027,"PLV0037/07","ARTHUR VIRGILIO","N","PSDB",FALSE,"AM",1,1,0,66.10169492,"S",1,"Establishes the National Program of Drainage for Ports and Waterways. In part, the objective is to improve foreign trade by improving the efficiency of the ports. An amendment proposed by Dep Fernando de Fabinho (DEM/PFL: BAHIA) sought to exclude foreign firms from undertaking the works. Another proposal, by Dep Joao Almeida (PSDB:BAHIA) sought to limit the participation of foreign firms to those who have operational bases in Brazil. A similar amendment was made by Sen Sergio Guerra (PSDB:PERNAMBUCO). These protectionist proposals were rejected.",1
2007027,"PLV0037/07","PEDRO SIMON","S","PMDB",TRUE,"RS",1,1,0,66.10169492,"S",1,"Establishes the National Program of Drainage for Ports and Waterways. In part, the objective is to improve foreign trade by improving the efficiency of the ports. An amendment proposed by Dep Fernando de Fabinho (DEM/PFL: BAHIA) sought to exclude foreign firms from undertaking the works. Another proposal, by Dep Joao Almeida (PSDB:BAHIA) sought to limit the participation of foreign firms to those who have operational bases in Brazil. A similar amendment was made by Sen Sergio Guerra (PSDB:PERNAMBUCO). These protectionist proposals were rejected.",1
2007027,"PLV0037/07","MARCELO CRIVELLA","S","PRB",TRUE,"RJ",1,1,0,66.10169492,"S",1,"Establishes the National Program of Drainage for Ports and Waterways. In part, the objective is to improve foreign trade by improving the efficiency of the ports. An amendment proposed by Dep Fernando de Fabinho (DEM/PFL: BAHIA) sought to exclude foreign firms from undertaking the works. Another proposal, by Dep Joao Almeida (PSDB:BAHIA) sought to limit the participation of foreign firms to those who have operational bases in Brazil. A similar amendment was made by Sen Sergio Guerra (PSDB:PERNAMBUCO). These protectionist proposals were rejected.",1
2007028,"PLS0412/03","KATIA ABREU","S","PFL/DEM",FALSE,"TO",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","FRANCISCO DORNELLES","S","PP",TRUE,"RJ",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","MARIO COUTO","S","PSDB",FALSE,"PA",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","EDISON LOBAO","S","PMDB",TRUE,"MA",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","INACIO ARRUDA","S","PCdoB",TRUE,"CE",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","MARCONI PERILLO","S","PSDB",FALSE,"GO",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","SERYS SLHESSARENKO","S","PT",TRUE,"MT",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","CESAR BORGES","S","PR",TRUE,"BA",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","RENATO CASAGRANDE","S","PSB",TRUE,"ES",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","JOSE AGRIPINO","S","PFL/DEM",FALSE,"RN",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","GERSON CAMATA","S","PMDB",TRUE,"ES",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","MARCO MACIEL","S","PFL/DEM",FALSE,"PE",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","ROMERO JUCA","S","PMDB",TRUE,"RR",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","JONAS PINHEIRO","S","PFL/DEM",FALSE,"MT",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","TIAO VIANA","S","PT",TRUE,"AC",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","ALOIZIO MERCADANTE","S","PT",TRUE,"SP",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","JAYME CAMPOS","S","PFL/DEM",FALSE,"MT",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","OSMAR DIAS","S","PDT",TRUE,"PR",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","LUCIA VANIA","S","PSDB",FALSE,"GO",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","FLAVIO ARNS","S","PT",TRUE,"PR",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","HERACLITO FORTES","S","PFL/DEM",FALSE,"PI",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","JARBAS VASCONCELOS","S","PMDB",TRUE,"PE",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","ROMEU TUMA","S","PTB",TRUE,"SP",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","PAULO PAIM","S","PT",TRUE,"RS",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","EPITACIO CAFETEIRA","S","PTB",TRUE,"MA",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","MAO SANTA","S","PMDB",TRUE,"PI",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","CRISTOVAM BUARQUE","S","PDT",TRUE,"DF",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","ALVARO DIAS","S","PSDB",FALSE,"PR",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","AUGUSTO BOTELHO","S","PT",TRUE,"RR",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","SERGIO ZAMBIASI","S","PTB",TRUE,"RS",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","ANTONIO CARLOS VALADARES","S","PSB",TRUE,"SE",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","ARTHUR VIRGILIO","S","PSDB",FALSE,"AM",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","PEDRO SIMON","S","PMDB",TRUE,"RS",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","MARIA DO CARMO ALVES","S","PFL/DEM",FALSE,"SE",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","PAPALEO PAES","S","PSDB",FALSE,"AP",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","PATRICIA SABOYA","S","PDT",TRUE,"CE",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","FATIMA CLEIDE","S","PT",TRUE,"RO",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","JOSE MARANHAO","S","PMDB",TRUE,"PB",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
2007028,"PLS0412/03","JEFFERSON PERES","S","PDT",TRUE,"AM",2,5,0,98.27586207,"S",1,"Proposes strengthening the Administrative Council of Economic Defence (Conselho Administrativo de Defesa Economica (CADE)) in order to counteract monopolistic tendencies in the Brazilian banking sector.",1
